,Voltage,Omega,poles,Temperature,Current,powerFactor,Frequency,efficiency
2288,448.4,112.9,2,325,7.9,0.8,307.72,74.91
2289,476.3,86.4,3,328,8.9,0.7,314.0,77.63
2290,422.6,117.9,2,318,7.6,0.8,314.0,73.85
2291,404.6,104.7,2,318,8.2,0.8,314.0,56.21
2292,457.2,112.9,2,317,9.5,0.8,307.72,63.98
2293,405.7,88.7,2,321,10.4,0.6,307.72,52.22
2294,475.3,85.4,3,322,11.6,0.6,307.72,69.32
2295,432.1,119.8,2,322,12.8,0.5,314.0,72.61
2296,468.0,96.1,2,333,11.9,0.6,307.72,50.63
2297,431.8,83.0,3,330,10.6,0.7,314.0,53.03
2298,458.1,87.3,2,322,7.6,0.8,307.72,52.61
2299,409.4,101.4,2,325,7.7,0.8,307.72,64.3
2300,420.9,111.9,3,330,12.7,0.8,314.0,64.56
2301,440.3,107.1,2,332,9.8,0.6,307.72,74.24
2302,415.5,96.9,2,330,9.3,0.5,314.0,74.51
2303,462.4,115.4,2,317,8.8,0.7,314.0,77.56
2304,415.2,109.9,2,330,8.0,0.8,307.72,66.53
2305,435.6,107.1,2,327,10.4,0.7,307.72,62.61
2306,465.4,84.7,2,321,9.7,0.7,307.72,50.66
2307,412.6,113.3,3,323,12.8,0.7,307.72,74.77
2308,422.3,109.0,2,326,9.5,0.8,307.72,51.1
2309,430.2,104.4,3,328,11.0,0.7,307.72,74.72
2310,428.9,89.8,2,326,8.1,0.7,307.72,57.37
2311,407.4,110.7,2,324,10.5,0.6,307.72,62.29
2312,437.8,97.4,2,321,7.6,0.7,307.72,73.23
2313,479.1,112.0,2,329,9.4,0.6,307.72,88.65
2314,448.5,94.3,2,325,8.7,0.6,307.72,67.09
2315,440.3,95.0,2,322,8.6,0.5,307.72,88.21
2316,421.9,86.3,2,322,9.6,0.5,314.0,61.07
2317,406.0,83.7,3,316,8.1,0.8,307.72,62.67
2318,473.5,99.4,2,326,7.4,0.7,307.72,77.27
2319,454.3,92.7,3,322,10.3,0.7,307.72,79.93
2320,475.2,88.9,3,322,10.3,0.6,314.0,87.88
2321,425.9,86.2,3,326,7.5,0.6,314.0,94.87
2322,462.0,96.7,3,320,10.7,0.6,307.72,89.75
2323,451.9,113.4,3,327,10.6,0.8,307.72,86.59
2324,432.3,98.4,2,326,9.1,0.6,307.72,67.5
2325,438.5,91.6,3,327,9.2,0.7,314.0,81.19
2326,427.6,80.1,2,324,7.6,0.5,314.0,69.36
2327,429.9,105.1,2,320,10.3,0.6,307.72,68.66
2328,471.5,103.9,3,330,12.7,0.7,307.72,70.74
2329,421.4,103.2,3,315,10.2,0.7,314.0,85.55
2330,420.1,106.5,2,315,10.6,0.8,307.72,51.94
2331,430.8,84.5,3,334,12.4,0.5,314.0,71.94
2332,477.4,90.6,2,331,9.6,0.6,314.0,59.93
2333,466.6,90.5,2,328,7.7,0.8,314.0,56.11
2334,402.3,82.9,3,329,8.4,0.7,314.0,69.14
2335,437.6,108.5,2,326,9.3,0.5,307.72,95.33
2336,448.3,110.2,2,334,11.4,0.6,314.0,60.66
2337,461.1,88.8,2,325,9.8,0.6,307.72,62.72
2338,430.3,101.9,2,325,7.8,0.7,307.72,74.03
2339,412.0,81.8,3,320,9.1,0.8,314.0,52.07
2340,442.1,90.1,3,320,11.0,0.7,307.72,63.86
2341,437.9,112.8,3,322,10.3,0.8,314.0,82.28
2342,430.1,86.7,3,324,12.2,0.6,314.0,61.26
2343,469.9,119.8,2,330,7.9,0.7,307.72,97.49
2344,432.4,93.6,2,326,8.5,0.5,307.72,79.86
2345,417.7,116.1,3,333,12.6,0.7,307.72,81.55
2346,470.2,98.1,2,334,8.1,0.7,314.0,66.69
2347,406.3,110.7,3,315,11.1,0.7,307.72,81.95
2348,479.5,105.8,3,327,10.2,0.7,314.0,89.93
2349,429.6,115.9,2,327,8.7,0.8,314.0,70.26
2350,439.6,106.8,2,332,11.5,0.6,307.72,62.2
2351,433.2,95.7,3,331,10.9,0.6,307.72,79.29
2352,425.1,111.9,3,323,10.9,0.8,314.0,74.21
2353,460.3,98.4,3,330,12.3,0.6,307.72,80.96
2354,436.6,94.6,2,334,9.9,0.5,307.72,72.33
2355,466.4,116.9,2,317,9.1,0.8,307.72,75.29
2356,473.8,88.5,3,324,10.5,0.6,307.72,83.34
2357,428.8,90.5,3,315,11.9,0.8,307.72,55.62
2358,472.4,85.9,2,322,10.2,0.6,307.72,55.7
2359,455.5,94.9,2,326,10.7,0.6,307.72,55.23
2360,418.6,116.6,2,333,12.9,0.6,314.0,52.56
2361,476.3,109.4,2,323,9.3,0.7,307.72,72.97
2362,403.3,90.6,2,325,10.9,0.5,307.72,52.01
2363,428.1,119.1,2,328,11.5,0.5,307.72,84.0
2364,406.6,83.2,2,318,10.1,0.5,307.72,51.29
2365,427.8,113.9,2,331,9.0,0.7,314.0,69.06
2366,459.7,112.6,3,317,11.5,0.8,314.0,79.31
2367,459.8,117.2,2,334,9.4,0.8,314.0,61.41
2368,449.9,113.8,3,330,12.2,0.8,314.0,67.46
2369,412.3,106.6,3,316,11.1,0.6,307.72,95.45
2370,400.5,108.7,2,321,7.2,0.6,314.0,89.75
2371,407.8,95.9,3,319,10.2,0.8,314.0,58.0
2372,405.9,104.8,3,329,8.9,0.8,314.0,81.12
2373,414.8,105.6,3,326,10.1,0.8,307.72,75.05
2374,452.7,106.8,3,315,9.3,0.8,314.0,91.61
2375,474.7,90.6,3,332,9.6,0.6,307.72,89.22
2376,453.9,118.0,2,334,12.9,0.6,307.72,67.52
2377,474.3,83.7,3,328,11.4,0.8,314.0,54.86
2378,465.4,93.9,3,322,12.8,0.8,307.72,51.79
2379,403.7,109.4,3,319,12.6,0.8,307.72,61.33
2380,450.3,114.6,2,334,8.4,0.7,314.0,83.07
2381,472.5,117.0,2,332,9.9,0.8,307.72,61.14
2382,429.8,81.2,3,322,7.5,0.7,314.0,76.81
2383,430.1,88.9,3,318,8.4,0.8,307.72,68.59
2384,404.4,82.9,3,334,10.9,0.5,307.72,75.73
2385,408.6,96.0,2,315,7.9,0.6,314.0,76.31
2386,462.4,100.8,2,318,12.8,0.5,307.72,68.41
2387,413.6,88.3,3,330,8.4,0.6,314.0,88.56
2388,453.0,112.3,2,323,8.9,0.8,314.0,63.8
2389,472.3,117.4,2,315,11.0,0.6,314.0,79.4
2390,459.1,95.0,3,334,8.8,0.8,314.0,73.23
2391,414.8,94.1,2,327,7.7,0.7,307.72,64.2
2392,459.7,99.7,2,326,8.5,0.6,314.0,81.18
2393,458.5,114.2,2,327,9.3,0.8,307.72,68.73
2394,439.0,83.1,3,315,11.4,0.5,314.0,80.2
2395,460.2,83.0,2,332,9.3,0.6,307.72,55.05
2396,440.5,103.8,2,319,12.2,0.7,307.72,52.38
2397,449.8,101.3,3,334,11.8,0.5,314.0,95.84
2398,474.3,114.4,2,333,11.7,0.8,314.0,51.33
2399,410.8,116.0,2,320,12.5,0.6,307.72,63.14
2400,435.8,83.6,3,316,10.1,0.8,314.0,57.74
2401,466.0,83.4,3,319,12.9,0.5,307.72,75.78
2402,445.9,96.9,3,323,11.2,0.5,307.72,99.98
2403,435.5,112.0,2,333,10.3,0.7,307.72,63.28
2404,479.7,109.1,2,323,9.6,0.7,307.72,76.84
2405,468.0,114.2,2,333,10.2,0.7,314.0,68.5
2406,477.3,108.2,2,331,9.2,0.7,307.72,70.86
2407,439.3,91.0,3,330,10.6,0.7,307.72,64.8
2408,413.5,102.5,3,316,12.1,0.5,314.0,95.34
2409,415.6,101.9,2,328,10.3,0.5,314.0,72.92
2410,449.3,106.1,3,324,11.1,0.7,307.72,81.53
2411,430.6,104.5,3,315,12.4,0.8,314.0,56.86
2412,465.1,87.6,3,325,11.1,0.6,307.72,71.96
2413,425.5,83.5,3,317,10.7,0.6,307.72,73.07
2414,440.6,101.6,2,331,7.0,0.8,307.72,65.3
2415,425.5,102.5,2,331,11.8,0.6,307.72,58.41
2416,408.2,101.8,3,315,9.7,0.7,307.72,79.92
2417,417.9,118.1,2,319,7.9,0.8,307.72,74.46
2418,438.5,99.9,2,333,8.7,0.8,307.72,57.57
2419,477.2,85.6,3,326,10.0,0.6,307.72,79.62
2420,478.1,86.3,3,327,11.9,0.5,314.0,78.82
2421,432.3,103.7,3,325,10.0,0.6,314.0,98.39
2422,458.3,93.3,2,334,10.2,0.5,314.0,66.24
2423,420.3,101.5,3,319,7.1,0.8,314.0,98.72
2424,465.3,113.1,2,334,9.5,0.6,307.72,88.22
2425,462.5,89.3,2,326,8.7,0.5,307.72,82.0
2426,407.2,82.9,3,333,11.4,0.5,314.0,73.26
2427,414.1,110.4,3,330,11.3,0.6,314.0,88.32
2428,434.9,85.9,2,316,7.1,0.5,307.72,89.08
2429,417.6,96.9,2,333,7.2,0.8,314.0,57.31
2430,472.2,93.5,2,332,8.4,0.7,314.0,60.54
2431,461.8,102.6,3,331,8.6,0.8,314.0,92.58
2432,439.1,105.1,3,329,8.7,0.8,307.72,89.52
2433,423.8,83.0,3,322,11.0,0.7,307.72,58.82
2434,434.4,97.2,3,321,10.7,0.7,307.72,78.08
2435,426.0,97.4,3,327,10.8,0.6,307.72,87.79
2436,415.3,101.8,3,325,12.9,0.7,307.72,58.96
2437,425.8,96.5,2,321,11.0,0.5,307.72,61.11
2438,478.2,108.4,2,318,9.5,0.8,307.72,65.57
2439,439.6,109.0,2,330,11.0,0.7,314.0,56.19
2440,453.8,94.1,3,324,11.3,0.6,314.0,75.56
2441,419.7,83.2,3,327,8.7,0.6,314.0,75.77
2442,423.7,109.1,2,315,11.2,0.5,314.0,79.74
2443,477.0,98.4,2,323,10.3,0.7,307.72,61.77
2444,431.7,98.5,3,329,8.5,0.7,314.0,90.72
2445,419.3,86.6,3,321,9.3,0.6,314.0,82.23
2446,408.7,81.3,3,319,10.5,0.7,314.0,54.81
2447,459.8,93.1,2,322,7.9,0.8,314.0,61.13
2448,467.1,113.4,3,318,12.0,0.6,314.0,99.79
2449,451.9,84.9,3,323,12.0,0.6,314.0,67.81
2450,459.5,100.6,3,327,10.9,0.7,307.72,77.51
2451,420.3,109.1,2,322,7.5,0.8,314.0,64.5
2452,469.5,102.0,2,324,7.6,0.6,307.72,96.54
2453,476.8,90.7,2,333,9.0,0.7,314.0,59.39
2454,468.0,104.7,3,315,9.7,0.8,314.0,86.2
2455,440.2,114.0,2,327,10.1,0.7,307.72,70.23
2456,421.3,96.2,3,329,12.2,0.6,314.0,71.54
2457,460.8,104.5,2,318,9.1,0.7,314.0,71.08
2458,442.8,112.8,2,316,7.0,0.8,307.72,88.88
2459,456.1,108.2,3,332,12.1,0.7,307.72,76.16
2460,453.9,112.0,2,315,12.4,0.6,314.0,64.43
2461,442.4,102.1,2,326,8.4,0.7,307.72,63.76
2462,473.9,98.1,2,318,8.7,0.7,307.72,66.71
2463,413.6,98.3,3,325,11.0,0.6,314.0,75.09
2464,402.2,82.6,3,329,8.9,0.6,314.0,75.55
2465,458.7,80.7,2,315,8.8,0.6,307.72,62.82
2466,409.3,99.4,3,334,10.6,0.6,307.72,78.74
2467,453.3,92.5,3,324,8.8,0.8,307.72,74.87
2468,413.0,93.0,3,329,9.7,0.8,307.72,62.06
2469,438.4,90.1,2,315,8.2,0.5,307.72,85.32
2470,415.2,114.5,2,321,11.8,0.6,314.0,58.91
2471,430.1,100.9,2,327,10.3,0.7,307.72,54.4
2472,435.4,91.7,3,317,9.3,0.6,307.72,89.04
2473,415.9,99.7,2,334,8.0,0.5,314.0,86.9
2474,412.2,109.8,3,325,10.5,0.7,307.72,90.16
2475,402.0,85.8,3,316,12.6,0.7,314.0,51.81
2476,445.7,115.6,2,326,11.1,0.6,307.72,74.11
2477,418.4,105.6,2,319,11.7,0.6,314.0,57.8
2478,441.2,101.7,2,331,10.8,0.6,307.72,60.92
2479,414.2,89.6,2,333,12.9,0.5,307.72,50.53
2480,428.2,96.1,3,315,12.1,0.5,314.0,91.18
2481,422.5,111.9,2,333,10.1,0.6,307.72,72.79
2482,418.8,84.8,2,327,8.4,0.6,314.0,57.41
2483,452.0,89.1,3,318,9.5,0.7,314.0,74.21
2484,442.6,118.4,3,320,10.5,0.8,314.0,88.7
2485,470.5,83.3,3,319,11.9,0.6,314.0,70.13
2486,472.5,116.0,2,321,10.4,0.8,307.72,66.23
2487,411.8,83.3,2,331,7.6,0.6,307.72,57.76
2488,471.7,89.6,3,315,11.6,0.6,307.72,80.54
2489,439.8,99.3,2,315,10.8,0.5,314.0,72.75
2490,459.8,117.8,2,334,12.6,0.6,307.72,62.77
2491,403.5,118.7,2,332,10.9,0.6,307.72,73.02
2492,404.9,100.7,3,317,8.4,0.8,314.0,75.76
2493,415.4,109.7,2,330,11.6,0.5,314.0,71.92
2494,406.9,102.5,3,317,10.7,0.7,307.72,77.04
2495,439.8,86.6,2,328,9.5,0.6,307.72,52.28
2496,407.7,100.5,2,329,7.3,0.7,307.72,66.57
2497,440.2,113.4,2,328,11.5,0.8,307.72,50.08
2498,406.2,105.8,3,330,12.8,0.5,314.0,85.96
2499,433.7,96.4,2,333,9.9,0.6,314.0,56.28
2500,421.4,114.1,2,315,10.0,0.6,307.72,76.84
2501,461.1,81.9,3,317,12.6,0.6,307.72,57.8
2502,449.5,92.2,2,333,9.5,0.6,314.0,54.07
2503,448.4,115.4,3,330,12.5,0.7,307.72,79.86
2504,444.9,91.3,3,316,8.1,0.8,307.72,82.49
2505,465.9,112.4,3,325,12.9,0.7,314.0,78.66
2506,408.4,109.3,3,333,9.0,0.7,314.0,93.55
2507,415.7,109.0,2,328,10.8,0.7,307.72,55.17
2508,419.8,94.7,3,328,8.0,0.7,314.0,84.82
2509,454.4,82.9,3,331,11.0,0.7,314.0,58.56
2510,411.4,101.6,2,318,9.6,0.8,314.0,52.35
2511,419.9,85.9,3,326,9.4,0.6,314.0,81.4
2512,407.4,81.1,3,325,10.2,0.5,307.72,82.16
2513,460.7,95.8,3,334,12.0,0.7,307.72,65.81
2514,422.7,98.1,2,327,9.2,0.6,307.72,63.76
2515,448.5,80.2,3,315,10.2,0.7,314.0,60.56
2516,422.1,113.0,3,334,9.9,0.8,307.72,80.34
2517,431.8,104.2,2,319,9.8,0.5,314.0,79.32
2518,401.2,97.7,2,316,12.5,0.5,314.0,58.05
2519,443.2,83.2,2,328,7.3,0.6,307.72,63.59
2520,445.7,109.2,3,333,11.0,0.7,307.72,86.05
2521,441.4,99.0,3,324,10.4,0.6,307.72,90.2
2522,409.9,103.2,2,325,11.3,0.5,307.72,71.58
2523,403.0,96.6,3,323,10.3,0.6,307.72,81.14
2524,402.5,102.9,3,328,11.8,0.7,314.0,60.18
2525,473.7,102.0,2,333,9.6,0.8,307.72,53.1
2526,444.5,97.4,2,332,11.2,0.5,314.0,67.51
2527,435.2,97.7,3,329,12.9,0.5,307.72,81.86
2528,457.6,95.9,2,316,9.3,0.6,307.72,65.5
2529,441.3,110.5,3,332,12.9,0.6,307.72,84.6
2530,403.5,109.5,2,316,7.2,0.7,307.72,87.97
2531,455.3,94.5,3,326,9.5,0.8,314.0,66.2
2532,405.6,98.0,2,331,9.9,0.5,307.72,68.41
2533,478.7,103.2,2,321,7.7,0.6,307.72,93.73
2534,454.2,118.8,2,326,12.0,0.8,307.72,58.76
2535,433.3,104.5,3,333,9.0,0.8,314.0,84.13
2536,470.9,104.1,3,330,11.9,0.7,314.0,72.46
2537,415.2,101.3,2,320,8.1,0.7,314.0,69.39
2538,425.8,84.5,3,325,8.6,0.7,307.72,71.15
2539,408.8,81.9,2,317,8.8,0.6,314.0,53.71
2540,464.9,84.9,2,323,7.6,0.7,307.72,61.85
2541,415.8,85.6,3,315,12.2,0.5,314.0,76.99
2542,473.2,111.8,2,333,7.4,0.7,307.72,94.93
2543,429.6,85.2,3,323,9.5,0.8,307.72,60.31
2544,462.1,95.9,3,333,8.9,0.7,307.72,85.76
2545,429.0,113.4,2,328,9.1,0.6,307.72,84.88
2546,427.3,112.3,2,326,11.9,0.6,307.72,67.3
2547,423.5,84.4,2,321,7.4,0.7,314.0,56.17
2548,430.9,100.9,2,324,11.1,0.7,307.72,54.1
2549,403.6,95.6,2,334,11.6,0.5,307.72,60.34
2550,426.5,99.1,2,323,8.3,0.7,314.0,57.88
2551,463.6,119.4,3,318,11.9,0.7,307.72,96.87
2552,477.9,108.9,2,329,7.9,0.8,307.72,78.53
2553,458.1,95.5,2,332,7.5,0.7,314.0,71.92
2554,459.5,85.1,3,321,11.1,0.8,307.72,54.46
2555,457.4,95.0,2,315,7.0,0.7,314.0,76.13
2556,403.4,81.7,3,333,7.1,0.7,307.72,80.3
2557,469.9,106.0,2,321,7.4,0.7,314.0,90.41
2558,440.2,81.6,3,318,10.4,0.8,314.0,53.58
2559,436.1,109.9,2,331,7.1,0.8,314.0,74.94
2560,457.0,93.7,3,321,8.1,0.8,314.0,87.1
2561,474.2,92.5,3,316,12.2,0.5,314.0,91.46
2562,432.5,88.7,2,325,9.4,0.5,307.72,72.8
2563,431.1,103.8,2,333,9.0,0.5,314.0,89.24
2564,461.2,118.7,2,320,11.3,0.6,314.0,78.52
2565,475.0,103.7,3,326,8.8,0.7,314.0,99.97
2566,468.4,90.3,3,318,9.2,0.8,314.0,67.71
2567,425.2,102.1,2,319,10.3,0.8,307.72,51.19
2568,427.0,88.1,2,318,7.6,0.8,307.72,53.16
2569,407.9,108.6,3,333,10.3,0.7,307.72,82.39
2570,478.2,84.0,3,317,11.8,0.7,314.0,63.03
2571,412.3,106.9,2,322,9.4,0.7,307.72,59.15
2572,426.8,94.0,3,334,7.8,0.8,314.0,76.75
2573,407.2,87.0,3,323,9.2,0.7,314.0,66.52
2574,464.7,87.7,2,329,8.8,0.5,314.0,77.64
2575,450.0,110.2,2,320,9.7,0.6,307.72,79.88
2576,420.1,98.1,2,319,7.2,0.7,307.72,74.37
2577,476.5,113.2,2,326,11.2,0.6,314.0,74.57
2578,423.9,111.1,3,334,10.9,0.7,314.0,79.97
2579,430.7,117.5,3,322,11.0,0.8,307.72,88.5
2580,409.7,110.1,3,316,8.8,0.8,314.0,91.5
2581,400.3,110.5,3,334,12.2,0.8,314.0,56.01
2582,404.9,110.1,2,315,8.3,0.8,307.72,64.71
2583,432.2,96.7,2,318,9.0,0.6,314.0,71.2
2584,468.6,112.5,2,316,10.2,0.7,314.0,71.57
2585,479.8,109.3,2,332,8.8,0.8,307.72,71.85
2586,464.4,102.2,2,321,10.8,0.5,314.0,80.57
2587,419.3,106.8,2,332,10.6,0.7,307.72,56.29
2588,406.9,81.9,3,324,8.3,0.5,314.0,95.1
2589,454.3,110.3,3,318,11.6,0.8,307.72,74.41
2590,416.7,113.3,2,317,9.3,0.5,314.0,91.75
2591,453.5,110.0,2,324,11.3,0.7,314.0,61.25
2592,416.9,95.3,2,328,7.5,0.5,307.72,92.24
2593,465.2,112.1,2,324,11.7,0.6,314.0,72.14
2594,463.5,91.6,2,320,7.2,0.7,307.72,77.08
2595,472.0,89.0,2,327,7.8,0.8,307.72,60.48
2596,475.1,85.6,3,332,10.9,0.6,307.72,70.89
2597,462.0,105.6,2,315,9.5,0.6,314.0,73.23
2598,463.9,91.1,3,320,11.1,0.7,314.0,64.63
2599,446.0,95.8,3,333,8.4,0.7,307.72,91.67
2600,468.6,89.1,2,330,7.9,0.5,314.0,86.45
2601,410.1,105.4,2,322,10.4,0.5,307.72,73.56
2602,412.5,83.3,3,319,10.1,0.5,314.0,86.21
2603,454.1,82.4,2,315,8.9,0.5,314.0,72.15
2604,407.9,91.8,3,330,7.4,0.8,314.0,78.64
2605,404.3,114.3,2,321,9.9,0.6,307.72,71.18
2606,466.4,90.3,2,316,11.1,0.5,314.0,64.41
2607,473.9,97.4,3,318,12.6,0.7,307.72,74.42
2608,421.4,118.2,3,327,12.7,0.7,314.0,78.76
2609,407.1,80.2,2,316,7.2,0.6,307.72,61.07
2610,434.0,106.9,3,333,10.2,0.6,307.72,99.03
2611,476.8,100.7,2,318,10.5,0.5,307.72,82.35
2612,445.2,90.7,2,325,8.2,0.6,314.0,67.85
2613,460.8,104.0,3,329,12.3,0.7,307.72,77.74
2614,405.0,111.4,2,322,8.2,0.7,307.72,77.6
2615,400.2,107.1,2,331,11.5,0.5,314.0,65.31
2616,475.1,110.2,2,322,10.6,0.5,307.72,89.19
2617,400.5,87.0,3,319,11.9,0.5,307.72,71.85
2618,410.5,98.4,3,320,9.9,0.6,314.0,86.71
2619,471.9,82.8,3,316,10.8,0.7,307.72,65.45
2620,427.0,111.5,3,333,12.4,0.6,314.0,80.41
2621,472.1,108.7,2,331,10.3,0.7,314.0,59.84
2622,451.3,83.7,3,328,11.2,0.6,314.0,63.97
2623,438.5,99.0,3,329,11.7,0.6,307.72,80.05
2624,460.2,88.9,3,321,8.1,0.8,314.0,74.64
2625,434.6,89.2,2,317,11.8,0.5,314.0,57.32
2626,463.1,90.7,3,315,9.8,0.6,307.72,89.05
2627,431.7,105.7,3,324,10.4,0.8,307.72,72.41
2628,421.1,114.8,3,329,10.6,0.7,307.72,92.38
2629,419.6,97.4,3,320,12.1,0.8,314.0,50.82
2630,415.9,106.1,2,331,8.1,0.7,314.0,64.86
2631,477.9,108.4,2,317,10.2,0.6,314.0,75.93
2632,464.4,103.5,2,324,9.3,0.7,314.0,65.95
2633,422.4,87.9,2,324,8.9,0.5,307.72,70.29
2634,473.6,90.7,2,315,10.3,0.6,307.72,56.01
2635,470.2,113.1,2,317,7.3,0.8,314.0,83.79
2636,450.4,107.6,2,328,10.8,0.6,314.0,63.28
2637,434.7,98.9,2,332,8.9,0.7,307.72,56.72
2638,401.5,111.5,3,333,8.4,0.8,314.0,88.91
2639,477.4,85.5,2,328,8.5,0.6,314.0,65.07
2640,431.9,116.3,2,328,9.4,0.6,307.72,80.11
2641,413.3,117.1,3,334,12.2,0.6,314.0,85.48
2642,463.7,86.1,3,318,10.1,0.5,314.0,93.18
2643,439.4,116.3,2,329,10.6,0.6,314.0,70.12
2644,479.8,104.2,2,331,10.0,0.8,307.72,53.66
2645,456.2,86.0,3,323,10.4,0.7,307.72,64.73
2646,420.0,95.9,3,330,7.9,0.8,307.72,86.06
2647,440.1,116.7,3,323,12.7,0.6,314.0,96.19
2648,423.8,115.5,2,324,12.1,0.6,307.72,62.96
2649,472.2,98.5,2,324,11.7,0.5,314.0,63.32
2650,415.1,97.8,3,332,11.7,0.7,307.72,67.01
2651,461.5,81.4,3,333,7.7,0.8,314.0,73.86
2652,417.2,112.7,3,315,12.5,0.6,307.72,88.85
2653,435.0,105.4,2,334,9.3,0.7,314.0,64.65
2654,448.5,85.7,3,329,11.9,0.8,307.72,51.75
2655,423.4,117.3,2,334,8.4,0.6,307.72,93.96
2656,469.9,86.3,3,323,11.2,0.7,314.0,67.3
2657,427.7,83.6,2,318,8.5,0.6,307.72,56.02
2658,439.5,81.0,3,334,9.8,0.7,307.72,64.68
2659,457.9,104.6,3,330,8.9,0.8,314.0,82.61
2660,418.4,99.4,2,326,11.0,0.5,314.0,67.85
2661,440.2,93.0,2,326,8.7,0.7,314.0,59.98
2662,459.8,100.0,3,325,12.8,0.8,307.72,61.86
2663,466.7,83.8,3,322,9.8,0.7,307.72,69.16
2664,411.4,105.1,2,318,10.9,0.5,307.72,74.88
2665,469.8,86.2,2,327,12.1,0.5,307.72,56.44
2666,470.0,85.1,2,318,8.9,0.5,314.0,76.09
2667,426.0,116.9,2,318,9.3,0.8,314.0,63.08
2668,478.1,98.1,3,326,12.6,0.8,314.0,62.5
2669,461.4,102.1,2,331,7.7,0.6,307.72,86.89
2670,462.2,80.9,3,325,11.1,0.6,307.72,65.55
2671,406.1,101.9,3,318,9.1,0.8,314.0,77.85
2672,463.5,92.4,3,329,12.4,0.8,307.72,58.85
2673,473.4,83.8,2,332,8.4,0.5,307.72,80.23
2674,405.8,94.7,3,317,9.8,0.5,314.0,99.53
2675,468.1,96.0,3,333,10.5,0.8,307.72,64.29
2676,412.0,107.1,3,329,8.8,0.8,307.72,80.46
2677,445.4,111.1,2,325,8.9,0.6,314.0,80.32
2678,451.5,115.4,3,329,11.9,0.8,314.0,78.39
2679,412.7,117.8,2,325,10.0,0.8,307.72,54.07
2680,427.9,99.3,3,327,12.7,0.5,307.72,85.36
2681,402.9,112.4,2,315,9.2,0.6,307.72,80.01
2682,475.3,85.5,3,327,7.8,0.6,314.0,99.59
2683,405.9,106.8,2,318,7.8,0.8,307.72,68.24
2684,404.9,85.7,3,326,12.9,0.5,314.0,67.06
2685,427.4,118.5,3,329,9.9,0.8,307.72,91.45
2686,438.2,87.4,3,321,8.2,0.6,314.0,94.32
2687,429.4,95.1,2,331,7.8,0.8,307.72,55.79
2688,453.4,82.4,3,321,9.9,0.8,314.0,61.11
2689,453.2,92.6,3,319,8.1,0.7,307.72,99.07
2690,414.3,96.7,2,325,8.6,0.6,307.72,71.93
2691,443.6,88.4,3,321,11.5,0.5,314.0,84.76
2692,411.7,106.6,3,334,12.2,0.5,307.72,95.39
2693,477.7,104.3,3,332,12.3,0.8,314.0,65.46
2694,425.0,105.7,3,333,7.9,0.8,314.0,88.23
2695,411.1,97.8,3,316,11.9,0.8,314.0,59.64
2696,458.9,113.3,2,315,12.9,0.5,307.72,81.97
2697,405.5,106.5,3,327,12.8,0.5,314.0,85.5
2698,403.2,100.7,3,320,10.1,0.6,314.0,88.34
2699,438.3,105.7,3,329,11.0,0.7,307.72,81.47
2700,432.3,82.6,3,323,12.4,0.6,307.72,57.4
2701,418.5,115.5,3,324,12.9,0.7,314.0,76.91
2702,415.0,102.3,2,315,10.3,0.7,314.0,56.98
2703,422.9,115.7,2,320,9.7,0.8,307.72,59.57
2704,425.2,90.4,3,327,7.3,0.7,314.0,94.59
2705,478.2,86.0,3,317,12.0,0.6,314.0,71.13
2706,458.3,98.6,2,332,8.4,0.7,307.72,61.42
2707,462.7,99.4,3,328,12.5,0.8,307.72,56.58
2708,440.6,92.6,3,319,12.9,0.6,314.0,64.17
2709,431.5,102.7,2,330,8.6,0.6,314.0,77.9
2710,471.0,102.4,2,330,8.9,0.6,307.72,79.98
2711,421.3,94.8,2,329,9.1,0.5,314.0,76.03
2712,405.9,116.5,3,331,12.8,0.6,307.72,85.55
2713,458.2,96.2,2,323,9.3,0.5,307.72,85.25
2714,442.8,102.0,2,326,8.2,0.7,314.0,70.31
2715,445.4,110.7,2,320,10.2,0.8,307.72,58.5
2716,418.9,93.8,3,331,12.5,0.6,307.72,63.59
2717,427.3,100.7,2,319,7.9,0.7,314.0,66.61
2718,411.7,100.5,3,316,10.6,0.8,314.0,66.09
2719,426.5,103.0,3,322,12.7,0.6,314.0,71.37
2720,458.9,92.0,3,318,12.8,0.8,307.72,55.09
2721,406.2,89.2,3,320,12.6,0.5,314.0,68.95
2722,413.2,100.4,2,318,9.9,0.6,314.0,60.69
2723,437.7,89.9,3,325,9.5,0.7,314.0,74.12
2724,446.5,100.0,3,326,9.2,0.8,307.72,77.63
2725,431.4,83.9,3,331,9.3,0.6,307.72,79.8
2726,442.8,87.9,3,323,12.0,0.5,307.72,85.23
2727,431.7,91.3,3,332,11.3,0.8,307.72,53.61
2728,422.3,95.2,3,326,10.5,0.8,314.0,60.39
2729,414.7,99.8,3,315,9.8,0.8,307.72,68.54
2730,473.8,116.1,2,325,9.3,0.7,307.72,84.41
2731,465.3,104.4,2,333,10.2,0.8,307.72,54.76
2732,408.9,101.8,3,331,11.5,0.8,314.0,57.98
2733,461.0,87.7,3,330,9.7,0.8,307.72,60.58
2734,402.4,113.1,2,322,10.8,0.5,307.72,83.69
2735,433.6,107.5,2,323,8.8,0.5,314.0,92.3
2736,444.9,83.1,3,330,10.4,0.7,307.72,58.66
2737,429.3,115.2,3,328,11.3,0.8,314.0,77.51
